-883301194	icarcv_0	2320	2326.7576487593562518182299648	88	5149
-1526164945	iscc_0	2295	2300.5440194665472369977737519	89	4881
-1777138079	kdd_0	2286	2404.9101356129031589200472630	90	4108
-968406434	lcn_0	2283	2280.7395637789301303286979616	91	4506
1264913829	vlsid_0	2280	2269.1685772585745398481292949	92	3787
1610557732	icdcs_0	2276	2247.6148323299987358099725861	93	4148
-440439065	dexaw_0	2266	2206.4793181118271672407409252	94	4587
-1545081396	etfa_0	2263	2346.4852290097736414146646371	95	4321
1631429753	bmvc_0	2241	2132.8348553142315189744169126	96	3188
1342777635	icdar_0	2239	2206.5124208641849520794009631	97	3224
643130444	oopsla_0	2220	2324.1628619997674109131278175	98	3462
-576388297	webnet_0	2144	2059.9457755603268495825907222	99	3576
397644335	iccd_0	2143	2143.4419005802928099037572328	100	4309
-1083189519	birthday_0	2119	1872.0931419102400518213252786	101	3077
724597276	ifip12_0	2116	2234.6966899265050482846206010	102	4792
1489342899	mfcs_0	2114	1830.3398608626591922043258601	103	2316
-2090115074	fpl_0	2113	2162.7125963067721748227657016	104	3824
731331786	ictai_0	2081	2021.3679823283310993951464868	105	3933
1606297754	er_0	2015	1933.9265124564530623442063036	106	3151
1993403793	seke_0	2013	2005.0239115283358109304255788	107	3881
1918264070	dagm_0	2011	1867.2714625091089369463016469	108	2767
630117696	otm_0	2009	2058.4581584124286859600507438	109	4044
-899725650	cis_0	2007	1934.2011196005763333345189627	110	4379
1585055434	isda_0	2006	2015.7023194427743275980085465	111	4909
-1846066111	dexa_0	1973	1942.8692185529426971738813542	112	3547
-811582445	afips_0	1955	1846.5383672647514204553112887	113	2945
-1019852592	pacis_0	1937	1893.3478815423818701769402059	114	3021
35218778	icpads_0	1911	1919.5395692705456498264287367	115	4380
-51955738	iwann_0	1875	1813.6317732341545514763053518	116	3430
-1263385008	cscwd_0	1869	1903.1741977391968934234232537	117	3095
1402664362	semweb_0	1825	1952.5220370873432309846860246	118	3038
-391365533	caise_0	1825	1825.5317030898361612055231188	118	3022
721085044	flairs_0	1817	1763.2720458731966239792687599	119	2946
-1723595650	uai_0	1815	1674.9624806290258034559651413	120	1986
269137185	IEEEcit_0	1812	1838.4357197908831380157100992	121	4328
1637858079	siguccs_0	1794	1746.0840579601205786721562737	122	1957
-1688962482	icinco_0	1768	1758.7170096733368506440204592	123	3940
1486256734	iticse_0	1753	1684.9366934166707513867621697	124	2568
-208891779	dcc_0	1716	1589.9019246412875891898892519	125	2289
-1990404841	cbms_0	1714	1862.1846990498361647814554854	126	4291
1811856627	iat_0	1680	1686.9640166511994617774766058	127	3355
1606035622	iv_0	1622	1597.9567941627524800267642687	128	2776
-1996267022	iclp_0	1615	1410.5308532983619911420309281	129	1645
-1343575986	mva_0	1607	1548.3076879776546022705237488	130	3285
-2122151863	ACMse_0	1591	1456.0981445410628399335557136	131	2376
1674004233	csse_0	1583	1518.3553534623638632928450117	132	3798
-1143827921	isca_0	1574	1638.4349246544135126781520275	133	2683
-1985482659	biostec_0	1571	1718.2537460497443898550010419	134	4671
623589429	stacs_0	1570	1431.4794918348648065311500711	135	2010
24270407	ccece_0	1562	1569.5433700933344566539693897	136	3063
1602440899	pakdd_0	1558	1564.7015919690804304679501668	137	3154
1246645032	itng_0	1556	1569.4477140279914258346559453	138	3214
750203695	iih-msp_0	1548	1549.3661529542868603720008804	139	3125
-1122763252	isqed_0	1540	1570.5487569619423635376017201	140	3165
-809785095	icai_0	1519	1450.1699567244286096657062770	141	2828
-357008384	trec_0	1516	1862.1087901814043225324136470	142	2519
-468170791	iwcmc_0	1501	1553.9543173295380861154101401	143	3505
1509266028	bildmed_0	1488	1685.5239689685204741759488841	144	2959
597677903	pcm_0	1482	1522.5249469314143906364618737	145	3317
306595804	icccn_0	1476	1466.4610165682154331991867913	146	3438
1178863585	podc_0	1473	1393.1195219188257798196578175	147	1753
-921352530	ccs_0	1463	1558.7329834824011357746693001	148	2791
597677310	acm_0	1449	1293.3508852695723044891267590	149	2173
236543447	icmlc_0	1442	1459.6667400838768312841885289	150	3055
357840867	isaac_0	1440	1356.2983292442582581322989497	151	2019
-732632626	interact_0	1439	1477.8018963725753822924707032	152	3031
-895225530	percom_0	1430	1481.6161156142887096487609677	153	3276
-1940648439	issac_0	1418	1306.3139555207672743792914602	154	1309
358381088	compgeom_0	1416	1384.3887308003405338164931974	155	1338
262389135	evoW_0	1413	1419.1785863465815838986106167	156	2463
-43829870	esann_0	1405	1317.7870740450961848095740401	157	2209
-1138487871	dasfaa_0	1401	1424.5668896897816802777417108	158	2741
-778208411	icee_0	1392	1221.3590980903379530307191421	159	2716
1914772818	webi_0	1386	1395.4753606226645994281463306	160	2967
-1220964233	accv_0	1385	1374.8588308261662150341711560	161	2924
1526692238	bmei_0	1378	1547.1210460364903030953480257	162	4315
1653057104	isvc_0	1371	1388.6117746681303410315990913	163	3078
-57857952	tools_0	1352	1192.7414174272863803921601660	164	2034
-899725255	his_0	1344	1294.8109898761809764336967241	165	2891
-1520677312	ccgrid_0	1343	1441.8837427529195539655410588	166	3322
1626467269	popl_0	1341	1261.3907125657267825385640509	167	1719
1195342319	clef_0	1340	1486.4464383954914417725964757	168	1807
-1936323529	ausai_0	1339	1298.6377847023933441574208685	169	2353
-918918819	glvlsi_0	1338	1321.6340175303942868425128212	170	2704
601372335	naacl_0	1323	1262.1722122725949884018116362	171	1997
360908331	jcdl_0	1321	1458.7348587013744087100405262	172	2482
-1124120449	icsm_0	1318	1301.1060033180798306422342317	173	2029
1816910533	euromicro_0	1307	1259.0181683191373187653665954	174	2572
-1153234975	pkdd_0	1306	1285.2387305580730301872266668	175	2422
1145755287	islped_0	1301	1307.7050241894822275561160305	176	2568
767856825	cscw_0	1297	1390.4479209076799507102426506	177	2521
-1181803797	icws_0	1297	1381.7812758695720259093329630	177	2864
-346876923	sigmetrics_0	1293	1272.9408958511950310582255426	178	2252
101378792	snpd_0	1291	1264.3977324142876994644965687	179	3024
-520230032	pdp_0	1286	1283.7080113272123104711095138	180	2659
-1979722446	noms_0	1280	1326.0557423647356880075766601	181	2952
-467654672	icoin_0	1269	1288.9834462039635768509713899	182	2907
792200532	cade_0	1262	1162.6585414592564811376291924	183	1251
1606428828	cp_0	1259	1194.9559120268453083378857179	184	1290
-1398993855	apsec_0	1259	1251.8313699733475879518196905	184	2418
1605839012	ki_0	1258	1117.4389296468351777778221157	185	1791
-1451297899	icdcsw_0	1248	1266.0399855942833430322961049	186	2955
-595721399	webist_0	1242	1243.0387351066787453495715486	187	2496
-1289857676	emeit_0	1241	1207.1352331687163400201334372	188	2923
165121125	crypto_0	1234	1169.5900550413729929085857929	189	1140
-888911749	vts_0	1231	1241.8393713195643900857711313	190	1827
1639466945	kbse_0	1225	1239.7786032909273661260092786	191	2272
1470643704	iciap_0	1224	1184.9299452915668260000876583	192	2360
1605642409	vl_0	1220	1146.6712451260861067007293441	193	1623
-208891942	gcc_0	1219	1264.9840138824229379270034699	194	2634
-1166194714	icchp_0	1217	1262.1578325160105159901640212	195	2163
-1453004114	ispa_0	1206	1241.5545769614664970301388344	196	3233
1519555026	lics_0	1202	1110.8442028493435766708916159	197	1195
-237152304	ideal_0	1195	1174.1048597753674209856769169	198	2521
1851133664	visapp_0	1195	1167.5666247369391921688081459	198	2661
-921352104	ics_0	1191	1167.8569793281288555684204067	199	2337
-128426522	ismir_0	1190	1183.3621912650886892353692768	200	1443
-172126246	grc_0	1187	1140.3108462042392388569468101	201	2115
-530096680	ismvl_0	1185	1087.8262904789510027383040959	202	1165
-1672868343	isscc_0	1185	1782.2574333987683820425703241	202	5840
284109092	iadis_0	1183	1141.1939551382729384879697062	203	2648
-1465721117	networking_0	1181	1190.8839515222859185348040434	204	2688
236543445	icmla_0	1179	1171.8741262710738039383150652	205	2556
1700697833	mascots_0	1178	1152.9464498202564032251465030	206	2312
-1846854460	visualization_0	1177	1221.4419444978092927645589314	207	2159
1645823753	case_0	1173	1233.9963075345171595006858096	208	2697
-1697643526	iui_0	1170	1211.8480879600892030326017224	209	2332
721099616	edbt_0	1167	1193.1711712987946036826655980	210	2351
-128426521	ismis_0	1165	1090.7019640484016078474231338	211	1836
-824981182	IEEEcca_0	1158	1156.3069516456251536929821222	212	2521
-1337088282	esa_0	1158	1145.6887888341300162040606108	212	1744
1081425474	saint_0	1154	1176.2890795627751941521046145	213	2509
-888912144	ats_0	1146	1147.1164503937447851224747010	214	1843
716694238	aaaiss_0	1142	1147.6762316303343474350663977	215	2354
-1275163576	eurocrypt_0	1140	1070.0988751384511360195631988	216	1011
-1740372712	dsd_0	1139	1182.7859902155519223992178344	217	2455
844413860	cata_0	1139	1093.5626202774713535483704992	217	1895
875383190	ppsn_0	1138	1092.1975551378619675972975290	218	1682
1470643706	iciar_0	1127	1105.1127974154230364174591900	219	2282
1928659406	fgit_0	1127	1137.1903889619273685215973910	219	2478
-1588657493	caip_0	1119	1053.6962026351964320596461047	220	2261
807094025	ciss_0	1117	1073.0362018741678606396363682	221	1718
-1320311681	cav_0	1115	1146.5248293699371657611322149	222	1538
-355394627	bibe_0	1113	1210.4780676055182648210887688	223	3129
-888911784	its_0	1113	1141.9511222955591589310947073	223	1847
1605183650	mc_0	1109	1124.8912338710850292069360436	224	1844
521265203	wetice_0	1108	1097.1465060368669293466532080	225	2112
2067024278	ppsc_0	1099	1027.3975051199035748444193967	226	1941
-1046015352	eusflat_0	1097	1021.2985848878335124260354698	227	1483
-120597784	aiccsa_0	1097	1097.7655016590424547743150833	227	2421
-178614244	euc_0	1097	1128.6413821991515760805561876	227	2807
1587843662	hpcn_0	1084	1096.7428339034162092292021205	228	2329
-1971079863	sigcomm_0	1081	1177.2296887745271317492244699	229	2186
1971622073	cccg_0	1079	1022.0123430055756246247839665	230	1242
437802396	f-egc_0	1069	1069.6760154770544369437748015	231	1561
867435179	csie_0	1068	1058.4792970800431270954733303	232	2912
-1963643860	apweb_0	1066	1120.8415494193295509672402291	233	2624
-899725782	gis_0	1065	1122.4436012693520313767831725	234	2096
78188039	isspa_0	1062	1040.2330618093068442026469726	235	2280
-1646626049	haptics_0	1057	1086.8383294973314245481167486	236	1965
-1515482546	hpcc_0	1048	1093.7153150022380578580415901	237	2889
71714651	micai_0	1046	1059.0407628145152789020450601	238	2137
-1691155462	iri_0	1039	1060.3101849869473037051570162	239	2072
51050109	IEEEares_0	1033	1054.1448725263860970091913804	240	2141
158650589	ACISicis_0	1030	1036.7603647848661050413239313	241	2552
-771301822	fsttcs_0	1030	936.8092556843105309142311296	241	1577
-674180306	cocoon_0	1028	975.8324138256673489878965884	242	1700
-1524133329	itcc_0	1024	993.7684500060146303141680605	243	2077
1498184499	pricai_0	1023	971.5120158143240897821818760	244	2056
-980149020	icppw_0	1014	1012.4016313877422503783889903	245	2604
-1987779972	IEEEscc_0	1014	1105.8400304405143061959923780	245	2380
822102232	rtss_0	1014	1016.8091862129539072290511078	245	1627
1661028413	wise_0	1009	1043.3335116674487534522622006	246	2385
775345182	serp_0	1009	980.4226132173691799257125974	246	1920
1173953469	bibm_0	1007	1132.2596662268357691253279764	247	2733
-933803658	dsn_0	1001	1057.6195542183583251288839099	248	2000
373113116	robocup_0	1001	1160.4855764543111766004432035	248	1754
-1740372216	tsd_0	1000	957.0121522279142751338505726	249	1457
1605052589	re_0	999	1021.5552228811978925835088860	250	1583
-57407519	pods_0	991	912.9993986061911975063697909	251	1020
1999022387	spaa_0	990	994.4213260563411014674998227	252	1612
1751825937	dgo_0	989	1125.7673065670109348750103001	253	1502
791889923	mass_0	988	1027.8668861462332577402472500	254	2398
-516138399	ercimdl_0	986	1116.1670264049370873838250231	255	2102
1606166695	ht_0	986	976.3541957940034983130655143	255	1628
-1195833375	pldi_0	981	996.0460440504524849255988639	256	1676
-1446802938	wowmom_0	978	1004.9220956537025469789297043	257	2419
231200333	cluster_0	977	1023.3002285470553591121414982	258	2296
1605183654	ic_0	975	949.6022123829844486094634519	259	2024
-1654311354	ciarp_0	968	937.0258658775662654841858840	260	1744
1542676604	colt_0	962	839.2456470038877095948887435	261	775
1213400809	hpdc_0	960	1042.9525572565899210821697717	262	2428
-1125170747	ro-man_0	951	1026.6418200623988422932617009	263	2242
1545074387	emnlp_0	950	955.3395515678757774282933486	264	1562
625792847	pvm_0	948	916.9692059321394797928694442	265	1564
-1936993682	cars_0	944	1119.4274613139957386594545129	266	2995
610653666	mmm_0	940	967.0077876952686313356816375	267	2178
-1992698574	nems_0	938	1087.2112352219224975824249576	268	2573
1659650856	springsim_0	937	956.8690923374003265680658791	269	2055
-804288817	concur_0	935	843.2606764228727848745503274	270	1024
405983854	corr_0	931	916.1758488588188866858464731	271	1710
-968406271	icn_0	929	921.5793020606257445467941220	272	2140
2032558798	eurocast_0	929	911.1062450577938116249000730	272	1352
1785867781	iiwas_0	927	924.1009903589528170143199771	273	1903
996250051	ifip5-5_0	926	934.1038739124315517888772772	274	1750
1555697451	icsoft_0	921	898.1576620227418477236228379	275	1901
-319608530	mobicom_0	921	1002.5723124193594891028040393	275	2171
560338758	adbis_0	920	873.3665056745528698587138354	276	1538
-1926364193	waim_0	919	972.5130289842842429521572234	277	2098
1605118104	gd_0	914	907.1714994612939817068723419	278	947
1513367892	ssdbm_0	911	936.1771208573009004954122913	279	1741
1192452680	fpga_0	910	951.4814439851749281093093006	280	1950
-104279306	apccas_0	909	928.5309027666896681280300820	281	2213
45172939	pdcat_0	909	914.1761365396836902358923464	281	2074
-27195644	srds_0	906	880.7003781928575012407438428	282	1658
-1531557637	uist_0	904	947.5944034883870757961386193	283	1662
-2096603103	csl_0	898	783.54053218924706333341253074	284	986
-1936636063	micro_0	895	918.2168250080383714060615965	285	1632
-677718817	recomb_0	894	972.0646926457482071139405215	286	1740
1495865452	sigsoft_0	889	890.3496896039942005588486541	287	1545
-205897055	cicling_0	887	851.1068315189869297103745069	288	1676
636080624	fgr_0	886	887.1672034163661791713473913	289	1741
-1975320083	ecir_0	885	878.9855819940394582064854093	290	1483
-1592982530	vcip_0	881	877.0375547008240024129166430	291	1903
378900915	mhci_0	880	939.4475485249556746242764086	292	1973
-257339374	sigdoc_0	878	823.7174111935938138416259166	293	1139
2104102302	cascon_0	877	892.9509311314097946749028082	294	1409
1807530790	fct_0	877	741.49781568009418585175627151	294	1130
-1941007825	icce_0	876	862.9940382697657226577297583	295	1737
1606297769	vr_0	875	942.7782914392708088864644314	296	1987
1605576870	im_0	875	919.2592336628404912610261415	296	1984
638768413	bpm_0	873	933.9793823928983377866253099	297	1543
1979547351	sofsem_0	866	767.96676579816346481347047706	298	1483
1499733512	icumt_0	866	886.4688962251969851784704343	298	2169
1801042792	dft_0	864	863.5218071462099879250077162	299	1350
71714783	iicai_0	863	832.4094769319710557539630813	300	1696
-2126183584	hybrid_0	861	819.3252045437393006638587611	301	1159
-785346375	coco_0	859	760.73132846784653444126537434	302	702
-165650364	usenix_0	855	847.3318007682895033014116526	303	1679
-537707031	icira_0	853	903.9175479419818175139808473	304	2180
1604921512	wg_0	851	772.89267727024651529937855075	305	1080
-1899568981	IEEEicci_0	844	816.7574871572779414728189405	306	1525
1279396971	cisis_0	843	879.0436879580711105756646374	307	1872
1931317243	eacl_0	843	781.79626917313323266615076190	307	1443
-378541540	compcon_0	839	813.1785708300317268931494788	308	1649
2108059455	ic3k_0	839	838.2791691129260621394761660	308	2007
-411660324	fccm_0	837	906.2032467518741301719664383	309	1795
-1228858528	ecbs_0	836	831.1640270710798201575110041	310	1494
-1800976388	rtcsa_0	835	838.1107052534453105543986504	311	1621
1959497913	cscl_0	832	847.0740586587858024941354925	312	1440
1738423785	icica_0	831	818.6908116317113943660033967	313	1799
-1137173781	icwn_0	830	816.4602339277382207146519573	314	1859
1206672459	cimca_0	828	789.83239080094842392055252602	315	1857
-327869717	icwe_0	827	852.3045642840815162114996004	316	1658
817776327	avss_0	826	840.0564654547341113579409256	317	1620
1606297764	kr_0	826	749.91975410945448724513236062	317	933
1605576857	fm_0	826	797.0986770884435064465910592	317	1386
671112596	wimob_0	824	838.5401673519121242935956566	318	2055
-732960024	sspr_0	823	772.99140428978124871283191267	319	1328
802465975	wdag_0	820	792.5032467568004433414608787	320	1025
237983565	ecoopw_0	820	787.14451150763937362592331955	320	1104
-927315559	apn_0	818	725.46361168814202642812491992	321	898
-1958187752	wirtschaftsinformatik_0	817	812.3112280454805695411709662	322	1508
988510612	cse_0	817	865.8734675126363907446624260	322	2399
315291954	icnsc_0	816	812.0082315668647178300769998	323	1967
-178613783	huc_0	815	935.5906504157064284787458215	324	2074
597677473	ncm_0	814	825.6448544286453403727292058	325	2005
-1691155493	hri_0	813	900.0949836141821764485651574	326	1705
704767174	icaisc_0	813	802.2996649365051164601307791	326	1187
595515180	sdm_0	813	819.2606677496662366246026444	326	1573
-904828017	isvlsi_0	811	848.8917863691041420251479626	327	1923
404340111	edoc_0	806	851.8870424000453933481203054	328	1710
-1531270640	ppam_0	803	810.3174708888875686369376640	329	1448
2049838601	icsoc_0	802	880.3113912110910599478822275	330	1794
1159583373	icmi_0	802	860.0919938844965206974924770	330	1871
-1693318150	isi_0	800	853.5363269905645407175464754	331	1615
-1561406375	ecml_0	798	714.66097120635415158921217632	332	1242
403809682	kivs_0	796	744.20928249504862706041491463	333	1251
-1368184851	isorc_0	787	827.0580544004514367922408604	334	1503
595514850	mdm_0	783	810.3979547613608824515740190	335	1792
1538887799	arcs_0	782	762.51238494141488282539470411	336	1593
-995604503	iscis_0	779	773.26624756328129328304328221	337	1645
-718787943	forte_0	777	742.08818160358694961740349365	338	1339
552270106	ACMace_0	769	816.6522047252139028427066448	339	1802
718548347	mswim_0	768	766.95991641335634800932975596	340	1776
-1550019991	socc_0	765	783.82852235002258249698801338	341	1849
-318384901	para_0	765	757.34666906510181176405754795	341	1534
-1666773951	apscc_0	764	784.39931252762183221230762939	342	1987
-718202680	humanoids_0	763	847.5592229688801969534500751	343	1546
722588808	wecwis_0	760	771.83615116580586353723167842	344	1724
1436686715	btw_0	756	726.43069230515431743333652457	345	1230
1848621862	fpt_0	752	778.00890955886129233910371503	346	1608
1619056269	ismb_0	751	849.3309743076528139729752254	347	1876
1626593339	asiacrypt_0	750	730.63421011806407378339829396	348	957
-1742911727	sibgrapi_0	750	747.73619061695081317185244894	348	1226
-1474475992	csreaSAM_0	750	733.00507071072019012210019914	348	1503
382784791	csmr_0	750	747.40792474670567940580009524	348	1292
-336740818	dlog_0	750	692.67091592192392623772319898	348	682
1886463862	codes_0	749	791.19781903234446130534735052	349	1545
632280678	ism_0	749	775.07242352806919393923724375	349	1887
-745702929	csee_0	742	713.42821671079860305858136984	350	1139
-1668856214	dicta_0	741	757.45732498768713293517465604	351	1369
-224638954	secon_0	740	777.37334090620155483117960877	352	1759
1967445645	ipmu_0	737	686.88585709538294883616251525	353	1239
-401539791	eScience_0	736	913.3883270822437193194010353	354	2504
51267660	tacas_0	735	782.54997286179034237665427856	355	1322
1959402958	sebd_0	735	768.39090118783220313624117529	355	851
-1699806574	avi_0	732	744.08658920458721253640693412	356	1499
-1848317235	hipc_0	731	729.49683770317654170652939830	357	1690
-166549363	ifip5-7_0	728	692.74320698253446581457930712	358	1251
335685006	ecoop_0	724	678.72322414727066364585299256	359	1234
1606428844	sp_0	721	747.99866098739320257957758373	360	1313
-1149298505	esws_0	719	741.62306294674085578350007257	361	1485
678567851	icecsys_0	719	760.87328865106549455948286752	361	1948
1210378486	aips_0	712	679.55036318660393429798773074	362	972
-1977349055	acsac_0	711	743.23774723089564744472406085	363	1531
942693862	ismar_0	711	751.91805618160510427603602739	363	1361
857170476	splc_0	711	708.23155294997723931924727470	363	993
-1903882927	assets_0	710	728.41983135197211094363343328	364	1435
-1087384670	wcre_0	708	710.25545367469199959933630206	365	1075
-1339250311	rta_0	706	600.81455670156956979901700655	366	664
722810852	icadl_0	705	706.47659773382332326709552556	367	1355
1332681947	ispan_0	704	681.14631407974606657497250468	368	1573
-1665054726	rsctc_0	701	667.79852017202170073996078747	369	959
-329915964	IEEEpact_0	700	738.32540300580399884426187394	370	1615
-2006438402	icwet_0	700	690.69992354357621058789688724	370	1340
1605839006	ai_0	698	649.76822918367869950968944815	371	1070
-1175129334	models_0	697	749.10693459969604580114854445	372	1217
-213216562	sec_0	696	690.31084857685179073647740144	373	1313
-1853878911	bcshci_0	682	666.26791889599954674290569867	374	1350
-1350803510	iceccs_0	680	695.73250184404038322815360507	375	1474
1795079666	cso_0	679	652.73046006057282415061328320	376	1545
739753359	egov_0	679	683.65661016486989369546343897	376	1091
1822669707	alt_0	678	577.09540178617089618698966097	377	698
764192453	ecal_0	676	624.29144084024720372514208322	378	1025
875382911	ipsn_0	675	769.20629042278328581455466783	379	1554
1534562268	ftcs_0	673	656.59542823495219628363207711	380	1161
-1869264862	lisa_0	672	623.08843724267578923940382876	381	910
-19004542	jcis_0	671	633.98483382389823933965449928	382	1481
-1204246719	asap_0	670	684.92691295341539578110351933	383	1473
-833467608	icnp_0	669	692.80638056158378377245662318	384	1423
1579973037	aied_0	669	699.90701663840845119811930567	384	1157
-478377805	sensys_0	668	836.5900705899024557378734079	385	1772
-1322615809	middleware_0	667	705.79513322591015419227771812	386	1550
1822669672	dlt_0	666	615.75547668623405311130812803	387	701
2004128237	wscg_0	666	632.23034170891976629052635504	387	1354
-787153092	icuimc_0	666	695.40593370559923377684387427	387	1559
-2130412372	iolts_0	663	680.36789995462259735087343741	388	1069
-1177775569	ipcv_0	662	675.92814822969667196522738205	389	1560
630179383	biocomp_0	661	703.34659320296669906947631045	390	1805
971209534	ike_0	661	650.49839136909891407147667979	390	1396
-560488751	ecsqaru_0	661	599.98471497631842640302033113	390	741
-2147309	acivs_0	659	674.88324582310131090774897619	391	1531
-237152289	ideas_0	657	647.73704569278007845388729328	392	1310
1391795798	psb_0	652	732.12454568018949408168907635	393	1775
-665099116	geoinformatics_0	649	709.50965908872063579869903987	394	1560
-1867847087	lcpc_0	649	660.22370445379042143926160103	394	1087
-1575901028	lpar_0	649	608.95328390573602418967396290	394	1000
-1810559703	jisbd_0	649	641.12483646550206252587047926	394	914
49043423	imecs_0	649	608.45460276421839535952147954	394	1366
